,steer,nombre,vitesse
13905,17.9,46219.0,21.0
13906,14.41,46221.0,21.0
13907,16.05,46220.0,21.0
13908,13.08,46222.0,20.0
13909,11.63,46223.0,20.0
13910,10.34,46224.0,20.0
13911,9.2,46225.0,20.0
13912,8.2,46226.0,20.0
13913,7.12,46227.0,20.0
13914,5.55,46228.0,21.0
13915,5.55,46229.0,21.0
13916,4.26,46231.0,22.0
13917,4.87,46230.0,21.0
13918,3.65,46232.0,22.0
13919,2.72,46233.0,22.0
13920,2.34,46235.0,22.0
13921,2.34,46234.0,22.0
13922,1.82,46236.0,22.0
13923,1.58,46237.0,22.0
13924,1.37,46238.0,22.0
13925,1.37,46239.0,22.0
13926,1.04,46240.0,21.0
13927,1.04,46241.0,21.0
13928,1.06,46242.0,21.0
13929,0.95,46243.0,21.0
13930,0.84,46244.0,21.0
13931,0.74,46245.0,21.0
13932,0.65,46246.0,20.0
13933,0.0,46248.0,20.0
13934,0.0,46247.0,20.0
13935,0.59,46249.0,20.0
13936,0.59,46250.0,20.0
13937,0.5,46251.0,20.0
13938,0.5,46252.0,20.0
13939,0.0,46253.0,21.0
13940,0.4,46254.0,22.0
13941,0.4,46255.0,22.0
13942,0.36,46256.0,22.0
13943,0.32,46257.0,22.0
13944,0.23,46258.0,22.0
13945,0.19,46259.0,22.0
13946,0.15,46260.0,22.0
13947,0.11,46261.0,22.0
13948,0.07,46262.0,22.0
13949,0.07,46263.0,22.0
13950,0.06,46264.0,22.0
13951,0.05,46265.0,21.0
13952,0.05,46266.0,21.0
13953,0.05,46267.0,21.0
13954,0.02,46268.0,21.0
13955,0.02,46269.0,20.0
13956,0.02,46270.0,20.0
13957,0.03,46273.0,20.0
13958,0.02,46271.0,20.0
13959,0.02,46272.0,20.0
13960,0.01,46274.0,20.0
13961,0.02,46277.0,21.0
13962,0.01,46276.0,20.0
13963,0.02,46278.0,21.0
13964,0.0,46280.0,22.0
13965,0.0,46279.0,22.0
13966,0.0,46281.0,22.0
13967,-0.0,46282.0,22.0
13968,-0.0,46283.0,22.0
13969,-0.01,46284.0,22.0
13970,-0.01,46285.0,22.0
13971,-0.01,46286.0,22.0
13972,-0.01,46287.0,22.0
13973,-0.01,46288.0,21.0
13974,-0.01,46289.0,21.0
13975,-0.0,46290.0,21.0
13976,-0.0,46291.0,21.0
13977,0.0,46292.0,21.0
13978,-0.0,46293.0,20.0
13979,0.0,46295.0,20.0
13980,-0.0,46294.0,20.0
13981,0.01,46297.0,20.0
13982,0.0,46298.0,20.0
13983,0.0,46299.0,20.0
13984,0.01,46300.0,20.0
13985,0.02,46301.0,21.0
13986,0.01,46302.0,22.0
13987,0.0,46303.0,22.0
13988,-0.0,46306.0,22.0
13989,-0.0,46305.0,22.0
13990,0.0,46304.0,22.0
13991,-0.0,46307.0,22.0
13992,-0.01,46308.0,22.0
13993,-0.01,46309.0,22.0
13994,-0.01,46310.0,22.0
13995,-0.0,46311.0,22.0
13996,-0.0,46312.0,22.0
13997,-0.0,46313.0,21.0
13998,-0.0,46315.0,21.0
13999,-0.0,46314.0,21.0
14000,0.0,46316.0,21.0
14001,0.01,46318.0,20.0
14002,0.01,46317.0,21.0
14003,0.01,46319.0,20.0
14004,0.0,46321.0,20.0
14005,0.0,46322.0,20.0
14006,0.01,46323.0,20.0
14007,0.02,46325.0,21.0
14008,0.02,46324.0,21.0
14009,0.0,46327.0,22.0
14010,0.0,46328.0,22.0
14011,-0.0,46330.0,22.0
14012,-0.01,46331.0,22.0
14013,0.0,46329.0,22.0
14014,-0.01,46333.0,22.0
14015,-0.01,46332.0,22.0
14016,-0.01,46334.0,22.0
14017,-0.01,46335.0,22.0
14018,-0.01,46336.0,22.0
14019,-0.01,46337.0,21.0
14020,-0.0,46338.0,21.0
14021,0.0,46339.0,21.0
14022,0.01,46340.0,21.0
14023,-0.0,46341.0,21.0
14024,0.0,46342.0,20.0
14025,0.0,46343.0,20.0
14026,0.01,46344.0,20.0
14027,0.01,46345.0,20.0
14028,0.0,46346.0,20.0
14029,0.0,46347.0,20.0
14030,0.02,46348.0,21.0
14031,0.02,46349.0,21.0
14032,0.02,46350.0,21.0
14033,0.0,46352.0,22.0
14034,-0.0,46353.0,22.0
14035,-0.0,46351.0,22.0
14036,-0.0,46354.0,22.0
14037,-0.0,46355.0,22.0
14038,-0.01,46356.0,22.0
14039,-0.01,46357.0,22.0
14040,-0.01,46358.0,22.0
14041,0.0,46359.0,22.0
14042,-0.01,46360.0,21.0
14043,-0.01,46361.0,21.0
14044,-0.0,46362.0,21.0
14045,-0.0,46363.0,21.0
14046,-0.0,46364.0,21.0
14047,-0.0,46365.0,21.0
14048,0.0,46366.0,20.0
14049,0.01,46367.0,20.0
14050,0.01,46368.0,20.0
14051,0.0,46369.0,20.0
14052,0.0,46370.0,20.0
14053,0.01,46371.0,20.0
14054,0.02,46373.0,21.0
14055,0.02,46372.0,21.0
14056,0.01,46375.0,22.0
14057,0.01,46374.0,22.0
14058,0.0,46376.0,22.0
14059,0.0,46377.0,22.0
14060,-0.0,46378.0,22.0
14061,-0.01,46380.0,22.0
14062,-0.01,46379.0,22.0
14063,-0.01,46381.0,22.0
14064,-0.01,46382.0,22.0
14065,-0.0,46383.0,22.0
14066,-0.01,46384.0,21.0
14067,-0.0,46386.0,21.0
14068,-0.01,46385.0,21.0
14069,0.0,46387.0,21.0
14070,0.0,46388.0,21.0
14071,0.0,46389.0,20.0
14072,0.0,46390.0,20.0
14073,0.01,46391.0,20.0
14074,0.01,46392.0,20.0
14075,0.01,46393.0,20.0
14076,0.01,46394.0,20.0
14077,0.01,46395.0,20.0
14078,0.02,46396.0,21.0
14079,0.02,46397.0,21.0
14080,0.02,46398.0,21.0
14081,0.0,46399.0,22.0
14082,0.0,46400.0,22.0
14083,0.0,46401.0,22.0
14084,-0.0,46402.0,22.0
14085,-0.0,46403.0,22.0
14086,-0.01,46404.0,22.0
14087,-0.01,46405.0,22.0
14088,-0.01,46406.0,22.0
14089,-0.0,46407.0,22.0
14090,-0.0,46408.0,22.0
14091,-0.0,46409.0,21.0
14092,-0.0,46410.0,21.0
14093,0.0,46411.0,21.0
14094,0.01,46413.0,20.0
14095,0.01,46412.0,21.0
14096,0.01,46414.0,20.0
14097,0.0,46415.0,20.0
14098,0.0,46416.0,20.0
14099,0.01,46417.0,20.0
14100,0.01,46419.0,20.0
14101,0.01,46418.0,20.0
14102,0.02,46420.0,20.0
14103,0.01,46421.0,21.0
14104,0.01,46422.0,21.0
14105,0.01,46423.0,22.0
14106,0.01,46424.0,22.0
14107,-0.0,46425.0,22.0
14108,-0.01,46426.0,22.0
14109,-0.01,46427.0,22.0
14110,-0.01,46428.0,22.0
14111,-0.01,46429.0,22.0
14112,-0.01,46430.0,22.0
14113,-0.01,46431.0,22.0
14114,-0.0,46432.0,21.0
14115,0.01,46434.0,21.0
14116,0.0,46433.0,21.0
14117,-0.0,46435.0,21.0
14118,0.0,46436.0,21.0
14119,0.0,46437.0,21.0
14120,0.01,46438.0,20.0
14121,0.01,46439.0,20.0
14122,0.0,46440.0,20.0
14123,0.02,46445.0,21.0
14124,0.01,46444.0,20.0
14125,0.01,46443.0,20.0
14126,0.01,46446.0,22.0
14127,0.01,46448.0,22.0
14128,0.0,46449.0,22.0
14129,0.01,46447.0,22.0
14130,0.0,46450.0,22.0
14131,-0.01,46451.0,22.0
14132,-0.01,46452.0,22.0
14133,-0.01,46453.0,22.0
14134,-0.01,46455.0,22.0
14135,-0.01,46454.0,22.0
14136,-0.0,46456.0,21.0
14137,-0.0,46457.0,21.0
14138,-0.0,46458.0,21.0
14139,0.01,46460.0,21.0
14140,0.01,46459.0,21.0
14141,0.0,46461.0,20.0
14142,0.0,46462.0,20.0
14143,0.01,46464.0,20.0
14144,0.0,46463.0,20.0
14145,0.01,46465.0,20.0
14146,0.01,46466.0,20.0
14147,0.01,46467.0,20.0
14148,0.01,46468.0,20.0
14149,0.02,46469.0,21.0
14150,0.02,46470.0,22.0
14151,0.02,46471.0,22.0
14152,0.0,46472.0,22.0
14153,-0.0,46473.0,22.0
14154,-0.0,46474.0,22.0
14155,-0.01,46475.0,22.0
14156,-0.01,46477.0,22.0
14157,-0.01,46479.0,22.0
14158,-0.01,46478.0,22.0
14159,0.0,46481.0,21.0
14160,0.0,46480.0,21.0
14161,-0.0,46482.0,21.0
14162,0.0,46483.0,21.0
14163,0.0,46484.0,21.0
14164,0.01,46485.0,20.0
14165,0.0,46487.0,20.0
14166,0.01,46486.0,20.0
14167,0.01,46489.0,20.0
14168,0.01,46490.0,20.0
14169,0.0,46488.0,20.0
14170,0.01,46491.0,20.0
14171,0.01,46492.0,21.0
14172,0.01,46493.0,21.0
14173,0.01,46494.0,22.0
14174,0.0,46496.0,22.0
14175,0.01,46495.0,22.0
14176,-0.0,46497.0,22.0
14177,-0.0,46498.0,22.0
14178,-0.01,46499.0,22.0
14179,-0.01,46500.0,22.0
14180,0.0,46502.0,22.0
14181,0.0,46501.0,22.0
14182,-0.01,46503.0,22.0
14183,-0.0,46504.0,21.0
14184,-0.0,46506.0,21.0
14185,-0.0,46505.0,21.0
14186,-0.0,46507.0,21.0
14187,0.01,46510.0,20.0
14188,0.0,46509.0,21.0
14189,0.0,46508.0,21.0
14190,0.01,46511.0,20.0
14191,0.0,46512.0,20.0
14192,0.01,46513.0,20.0
14193,0.01,46514.0,20.0
14194,0.01,46515.0,20.0
14195,0.02,46516.0,21.0
14196,0.01,46517.0,21.0
14197,0.01,46518.0,21.0
14198,0.01,46519.0,22.0
14199,0.0,46520.0,22.0
14200,0.0,46521.0,22.0
14201,0.0,46522.0,22.0
14202,-0.01,46523.0,22.0
14203,-0.01,46524.0,22.0
14204,-0.01,46525.0,22.0
14205,-0.01,46526.0,22.0
14206,-0.0,46527.0,22.0
14207,-0.01,46528.0,22.0
14208,-0.0,46530.0,21.0
14209,-0.0,46529.0,21.0
14210,0.01,46532.0,21.0
14211,0.01,46531.0,21.0
14212,0.0,46533.0,20.0
14213,0.0,46535.0,20.0
14214,0.01,46536.0,20.0
14215,0.01,46537.0,20.0
14216,0.01,46538.0,20.0
14217,0.01,46539.0,20.0
14218,0.0,46540.0,21.0
14219,0.02,46541.0,21.0
14220,0.01,46542.0,22.0
14221,0.01,46543.0,22.0
14222,0.01,46544.0,22.0
14223,-0.0,46545.0,22.0
14224,-0.01,46547.0,22.0
14225,-0.01,46548.0,22.0
14226,-0.0,46546.0,22.0
14227,-0.01,46549.0,22.0
14228,-0.01,46550.0,22.0
14229,-0.01,46551.0,22.0
14230,-0.0,46552.0,21.0
14231,0.0,46553.0,21.0
14232,0.0,46554.0,21.0
14233,0.01,46555.0,21.0
14234,-0.0,46556.0,21.0
14235,0.0,46557.0,20.0
14236,0.0,46558.0,20.0
14237,0.01,46559.0,20.0
14238,0.0,46560.0,20.0
14239,0.0,46561.0,20.0
14240,0.0,46562.0,20.0
14241,0.01,46563.0,20.0
14242,0.01,46564.0,20.0
14243,0.01,46565.0,21.0
14244,0.01,46566.0,21.0
14245,0.0,46569.0,22.0
14246,0.0,46570.0,22.0
14247,0.01,46568.0,22.0
14248,0.01,46567.0,22.0
14249,-0.0,46571.0,22.0
14250,-0.01,46572.0,22.0
14251,-0.01,46573.0,22.0
14252,-0.01,46574.0,22.0
14253,-0.01,46575.0,22.0
14254,-0.01,46576.0,22.0
14255,-0.0,46577.0,21.0
14256,-0.0,46578.0,21.0
14257,0.0,46579.0,21.0
14258,-0.0,46580.0,21.0
14259,-0.0,46581.0,21.0
14260,0.0,46582.0,20.0
14261,0.01,46584.0,20.0
14262,0.0,46586.0,20.0
14263,0.01,46585.0,20.0
14264,0.01,46587.0,20.0
14265,0.02,46588.0,21.0
14266,0.02,46589.0,21.0
14267,0.02,46590.0,21.0
14268,0.0,46591.0,22.0
14269,-0.0,46593.0,22.0
14270,0.0,46592.0,22.0
14271,-0.0,46594.0,22.0
14272,-0.0,46595.0,22.0
14273,-0.01,46596.0,22.0
14274,-0.01,46597.0,22.0
14275,-0.01,46598.0,22.0
14276,-0.0,46599.0,22.0
14277,-0.0,46600.0,22.0
14278,-0.01,46601.0,21.0
14279,-0.0,46602.0,21.0
14280,0.0,46604.0,21.0
14281,0.0,46603.0,21.0
14282,0.01,46605.0,21.0
14283,0.01,46606.0,20.0
14284,0.0,46607.0,20.0
14285,0.01,46608.0,20.0
14286,0.01,46609.0,20.0
14287,0.01,46610.0,20.0
14288,0.01,46611.0,20.0
14289,0.01,46612.0,21.0
14290,0.01,46614.0,21.0
14291,0.01,46613.0,21.0
14292,0.01,46615.0,22.0
14293,0.01,46616.0,22.0
14294,-0.0,46617.0,22.0
14295,-0.0,46619.0,22.0
14296,-0.0,46618.0,22.0
14297,-0.01,46620.0,22.0
14298,-0.01,46621.0,22.0
14299,-0.01,46623.0,22.0
14300,-0.0,46625.0,21.0
14301,-0.01,46624.0,22.0
14302,0.0,46626.0,21.0
14303,-0.0,46627.0,21.0
14304,0.0,46628.0,21.0
14305,0.0,46629.0,21.0
14306,0.01,46630.0,20.0
14307,0.0,46632.0,20.0
14308,0.0,46633.0,20.0
14309,0.01,46634.0,20.0
14310,0.02,46635.0,20.0
14311,0.02,46636.0,20.0
14312,0.01,46637.0,21.0
14313,0.01,46638.0,22.0
14314,0.01,46639.0,22.0
14315,0.0,46641.0,22.0
14316,0.0,46640.0,22.0
14317,-0.0,46643.0,22.0
14318,-0.0,46642.0,22.0
14319,-0.01,46644.0,22.0
14320,-0.01,46645.0,22.0
14321,-0.01,46646.0,22.0
14322,-0.01,46648.0,22.0
14323,-0.01,46647.0,22.0
14324,-0.0,46649.0,21.0
14325,0.0,46650.0,21.0
14326,0.0,46651.0,21.0
14327,0.0,46652.0,21.0
14328,0.0,46653.0,20.0
14329,0.0,46654.0,20.0
14330,0.01,46656.0,20.0
14331,0.01,46655.0,20.0
14332,0.01,46657.0,20.0
14333,0.0,46658.0,20.0
14334,0.01,46659.0,20.0
14335,0.01,46660.0,20.0
14336,0.02,46661.0,21.0
14337,0.02,46662.0,21.0
14338,0.0,46663.0,22.0
14339,0.0,46664.0,22.0
14340,0.0,46665.0,22.0
14341,-0.0,46666.0,22.0
14342,-0.01,46667.0,22.0
14343,-0.01,46668.0,22.0
14344,-0.01,46669.0,22.0
14345,-0.0,46671.0,22.0
14346,-0.01,46670.0,22.0
14347,-0.01,46672.0,21.0
14348,-0.01,46673.0,21.0
14349,-0.0,46674.0,21.0
14350,0.0,46675.0,21.0
14351,0.0,46676.0,21.0
14352,0.01,46677.0,21.0
14353,0.0,46679.0,20.0
14354,0.01,46680.0,20.0
14355,0.0,46678.0,20.0
14356,0.01,46681.0,20.0
14357,0.0,46682.0,20.0
14358,0.0,46683.0,20.0
14359,0.02,46684.0,21.0
14360,0.02,46685.0,21.0
14361,0.01,46686.0,22.0
14362,0.0,46688.0,22.0
14363,0.01,46687.0,22.0
14364,-0.0,46689.0,22.0
14365,-0.0,46691.0,22.0
14366,-0.0,46690.0,22.0
14367,-0.01,46693.0,22.0
14368,-0.01,46692.0,22.0
14369,-0.01,46694.0,22.0
14370,-0.0,46696.0,22.0
14371,-0.0,46695.0,22.0
14372,0.0,46697.0,21.0
14373,0.0,46698.0,21.0
14374,0.0,46699.0,21.0
14375,0.0,46700.0,21.0
14376,0.0,46701.0,20.0
14377,0.01,46702.0,20.0
14378,0.01,46703.0,20.0
14379,0.01,46704.0,20.0
14380,0.0,46705.0,20.0
14381,0.01,46707.0,20.0
14382,0.0,46706.0,20.0
14383,0.02,46708.0,21.0
14384,0.02,46709.0,21.0
14385,0.01,46710.0,22.0
14386,0.01,46711.0,22.0
14387,0.0,46712.0,22.0
14388,-0.0,46713.0,22.0
14389,-0.0,46714.0,22.0
14390,-0.01,46715.0,22.0
14391,-0.01,46716.0,22.0
14392,-0.01,46717.0,22.0
14393,6.19,46718.0,22.0
14394,6.57,46719.0,22.0
14395,6.3,46720.0,21.0
14396,20.92,46722.0,21.0
14397,20.81,46723.0,21.0
14398,37.08,46726.0,20.0
14399,37.33,46724.0,20.0
14400,37.33,46725.0,20.0
14401,52.48,46727.0,20.0
14402,54.29,46728.0,22.0
14403,50.54,46731.0,22.0
14404,50.54,46729.0,22.0
14405,50.54,46730.0,22.0
14406,63.38,46733.0,24.0
14407,63.38,46732.0,24.0
14408,64.79,46735.0,23.0
14409,64.79,46734.0,23.0
14410,65.93,46736.0,23.0
14411,63.94,46737.0,23.0
14412,55.22,46738.0,23.0
14413,50.14,46739.0,23.0
14414,45.63,46740.0,23.0
14415,41.72,46741.0,23.0
14416,41.72,46742.0,23.0
14417,27.52,46744.0,23.0
14418,27.52,46743.0,23.0
14419,21.49,46746.0,23.0
14420,21.49,46745.0,23.0
14421,12.31,46747.0,22.0
14422,10.17,46748.0,22.0
14423,10.17,46749.0,22.0
14424,7.47,46750.0,22.0
14425,7.47,46751.0,22.0
14426,6.52,46752.0,22.0
14427,3.3,46753.0,21.0
14428,2.07,46754.0,21.0
14429,1.75,46755.0,21.0
14430,1.75,46756.0,21.0
14431,0.13,46758.0,20.0
14432,0.31,46757.0,20.0
14433,0.06,46759.0,20.0
14434,0.04,46760.0,20.0
14435,0.04,46761.0,20.0
14436,-0.37,46762.0,20.0
14437,-0.37,46763.0,20.0
14438,-0.34,46764.0,21.0
14439,-0.34,46765.0,21.0
14440,-0.26,46767.0,22.0
14441,-0.39,46768.0,22.0
14442,-0.32,46769.0,22.0
14443,-0.32,46770.0,22.0
14444,-0.29,46771.0,22.0
14445,-0.25,46772.0,22.0
14446,-0.25,46773.0,22.0
14447,-0.22,46774.0,22.0
14448,-0.19,46775.0,21.0
14449,-0.19,46776.0,21.0
14450,-0.16,46777.0,21.0
14451,-0.14,46778.0,21.0
14452,-0.14,46779.0,21.0
14453,-0.12,46780.0,21.0
14454,-0.08,46781.0,20.0
14455,-0.08,46782.0,20.0
14456,-0.09,46783.0,20.0
14457,-0.08,46784.0,20.0
14458,-0.06,46785.0,20.0
14459,-0.04,46786.0,20.0
14460,-0.03,46788.0,21.0
14461,-0.03,46789.0,21.0
14462,-0.03,46790.0,22.0
14463,-0.03,46791.0,22.0
14464,-0.03,46793.0,22.0
14465,-0.03,46792.0,22.0
14466,-0.03,46794.0,22.0
14467,-0.03,46795.0,22.0
14468,-0.03,46796.0,22.0
14469,-0.02,46797.0,22.0
14470,-0.02,46798.0,22.0
14471,-0.01,46801.0,21.0
14472,-0.01,46800.0,21.0
14473,-0.01,46799.0,21.0
14474,-0.0,46802.0,21.0
14475,-0.0,46803.0,19.0
14476,0.01,46804.0,16.0
14477,-0.05,46805.0,12.0
14478,-0.11,46806.0,9.0
14479,-0.12,46807.0,1.0
14480,-0.12,46808.0,1.0
14481,-0.1,47129.0,1.0
14482,-0.1,47130.0,3.0
14483,-0.1,47132.0,4.0
14484,-0.1,47131.0,4.0
14485,-0.09,47133.0,6.0
14486,-0.09,47134.0,7.0
14487,-0.09,47135.0,8.0
14488,-0.08,47136.0,9.0
14489,-0.08,47137.0,9.0
14490,-0.07,47138.0,12.0
14491,-0.07,47139.0,13.0
14492,-0.07,47140.0,13.0
14493,-0.06,47141.0,14.0
14494,-0.06,47142.0,16.0
14495,-0.06,47143.0,17.0
14496,-0.06,47144.0,17.0
14497,-0.04,47145.0,19.0
14498,-0.04,47146.0,19.0
14499,-0.04,47147.0,21.0
14500,-0.04,47148.0,21.0
14501,-0.03,47149.0,23.0
14502,-0.03,47150.0,23.0
14503,-0.03,47151.0,23.0
14504,-0.02,47152.0,23.0
14505,-0.02,47153.0,24.0
14506,-0.01,47156.0,24.0
14507,-0.02,47155.0,24.0
14508,-0.02,47154.0,24.0
14509,-0.01,47157.0,24.0
14510,-0.01,47158.0,24.0
14511,-0.0,47159.0,24.0
14512,-0.0,47160.0,24.0
14513,0.0,47161.0,23.0
14514,0.0,47162.0,23.0
14515,0.01,47164.0,23.0
14516,0.01,47163.0,23.0
14517,0.01,47165.0,22.0
14518,0.01,47166.0,22.0
14519,0.01,47167.0,22.0
14520,0.01,47168.0,22.0
14521,0.01,47169.0,22.0
14522,0.01,47170.0,21.0
14523,0.0,47171.0,21.0
14524,0.0,47172.0,21.0
14525,0.0,47173.0,21.0
14526,0.0,47174.0,20.0
14527,0.0,47175.0,20.0
14528,-0.0,47176.0,20.0
14529,-0.0,47177.0,20.0
14530,-0.0,47178.0,20.0
14531,-0.01,47179.0,20.0
14532,-0.01,47180.0,21.0
14533,-0.02,47182.0,21.0
14534,-0.01,47184.0,22.0
14535,-0.01,47183.0,22.0
14536,-0.01,47185.0,22.0
14537,-0.01,47186.0,22.0
14538,-0.0,47187.0,22.0
14539,0.0,47188.0,22.0
14540,0.0,47189.0,22.0
14541,0.0,47190.0,22.0
14542,0.0,47192.0,21.0
14543,0.0,47193.0,21.0
14544,-0.0,47191.0,22.0
14545,0.0,47194.0,21.0
14546,0.0,47195.0,21.0
14547,-0.0,47196.0,21.0
14548,0.0,47197.0,20.0
14549,0.0,47198.0,20.0
14550,0.0,47200.0,20.0
14551,0.0,47199.0,20.0
14552,0.0,47201.0,20.0
14553,-0.0,47202.0,20.0
14554,-0.0,47203.0,20.0
14555,-0.0,47204.0,20.0
14556,-0.01,47205.0,21.0
14557,-0.02,47207.0,22.0
14558,-0.01,47206.0,21.0
14559,-0.02,47208.0,22.0
14560,-0.01,47209.0,22.0
14561,-0.01,47210.0,22.0
14562,-0.01,47211.0,22.0
14563,-0.0,47212.0,22.0
14564,0.01,47213.0,22.0
14565,0.01,47215.0,22.0
14566,0.01,47214.0,22.0
14567,-0.0,47216.0,21.0
14568,-0.04,47217.0,21.0
14569,-0.01,47218.0,21.0
14570,-0.01,47219.0,21.0
14571,-0.0,47220.0,20.0
14572,0.01,47221.0,20.0
14573,0.01,47222.0,20.0
14574,0.0,47223.0,20.0
14575,-0.01,47224.0,20.0
14576,-0.01,47225.0,20.0
14577,-0.02,47226.0,20.0
14578,-0.02,47227.0,21.0
14579,-0.02,47228.0,21.0
14580,-0.01,47229.0,22.0
14581,-0.01,47232.0,22.0
14582,-0.01,47231.0,22.0
14583,-0.01,47230.0,22.0
14584,-0.01,47234.0,22.0
14585,-0.01,47233.0,22.0
14586,0.01,47235.0,22.0
14587,0.01,47236.0,22.0
14588,0.01,47237.0,22.0
14589,0.01,47239.0,21.0
14590,0.0,47241.0,21.0
14591,0.0,47242.0,21.0
14592,0.01,47243.0,20.0
14593,0.01,47244.0,20.0
14594,0.0,47246.0,20.0
14595,0.0,47245.0,20.0
14596,-0.02,47247.0,20.0
14597,-0.02,47248.0,20.0
14598,-0.02,47249.0,21.0
14599,-0.02,47250.0,21.0
14600,-0.03,47251.0,22.0
14601,-0.03,47252.0,22.0
14602,-0.03,47253.0,22.0
14603,-0.04,47254.0,22.0
14604,-0.01,47255.0,23.0
14605,-0.01,47256.0,23.0
14606,-0.01,47257.0,23.0
14607,-0.01,47258.0,24.0
14608,-0.01,47259.0,24.0
14609,0.0,47260.0,24.0
14610,0.01,47261.0,24.0
14611,0.01,47262.0,24.0
14612,0.01,47263.0,24.0
14613,0.01,47264.0,24.0
14614,0.01,47265.0,24.0
14615,0.01,47266.0,24.0
14616,0.01,47267.0,25.0
14617,0.01,47268.0,25.0
14618,-0.0,47271.0,29.0
14619,0.0,47270.0,28.0
14620,0.01,47269.0,27.0
14621,-0.01,47273.0,31.0
14622,-0.01,47272.0,30.0
14623,-0.02,47274.0,32.0
14624,-0.02,47275.0,35.0
14625,-0.02,47277.0,37.0
14626,-0.02,47276.0,36.0
14627,-0.02,47278.0,38.0
14628,-0.02,47279.0,39.0
14629,-0.02,47280.0,40.0
14630,-0.02,47282.0,42.0
14631,-0.02,47281.0,41.0
14632,-0.02,47283.0,42.0
14633,-0.02,47284.0,43.0
14634,-0.02,47285.0,43.0
14635,-0.02,47287.0,45.0
14636,-0.02,47286.0,44.0
14637,-0.02,47288.0,46.0
14638,-0.02,47289.0,47.0
14639,-0.02,47290.0,48.0
14640,-0.01,47291.0,48.0
14641,-0.01,47292.0,48.0
14642,-0.01,47293.0,48.0
14643,-0.01,47294.0,48.0
14644,-0.0,47295.0,48.0
14645,0.0,47296.0,48.0
14646,0.0,47297.0,48.0
14647,0.0,47299.0,50.0
14648,0.0,47298.0,48.0
14649,-0.0,47300.0,50.0
14650,-0.0,47301.0,50.0
14651,-0.01,47302.0,52.0
14652,-0.01,47303.0,52.0
14653,-0.02,47304.0,53.0
14654,-0.02,47305.0,54.0
14655,-0.02,47307.0,55.0
14656,-0.03,47308.0,56.0
14657,-0.02,47309.0,57.0
14658,-0.02,47310.0,59.0
14659,-0.02,47311.0,59.0
14660,-0.01,47312.0,60.0
14661,-0.01,47313.0,61.0
14662,-0.01,47314.0,62.0
14663,-0.01,47316.0,62.0
14664,-0.01,47315.0,62.0
14665,-0.01,47317.0,63.0
14666,0.09,47318.0,64.0
14667,1.5,47319.0,65.0
14668,3.7,47320.0,66.0
14669,3.7,47321.0,66.0
14670,7.24,47322.0,66.0
14671,7.24,47323.0,66.0
14672,9.23,47324.0,65.0
14673,11.69,47325.0,65.0
14674,11.32,47326.0,64.0
14675,11.32,47327.0,64.0
14676,10.8,47328.0,65.0
14677,10.8,47329.0,65.0
14678,8.57,47330.0,65.0
14679,4.49,47332.0,67.0
14680,5.18,47331.0,66.0
14681,3.61,47334.0,68.0
14682,3.46,47335.0,68.0
14683,3.61,47333.0,68.0
14684,3.89,47336.0,69.0
14685,5.06,47337.0,70.0
14686,6.09,47339.0,70.0
14687,6.09,47338.0,70.0
14688,7.1,47340.0,71.0
14689,8.61,47341.0,72.0
14690,8.61,47342.0,72.0
14691,8.78,47343.0,72.0
14692,8.45,47344.0,73.0
14693,8.09,47345.0,74.0
14694,8.09,47346.0,74.0
14695,7.5,47347.0,75.0
14696,6.75,47349.0,75.0
14697,7.5,47348.0,75.0
14698,6.74,47350.0,76.0
14699,6.0,47351.0,76.0
14700,5.47,47352.0,77.0
14701,5.47,47353.0,77.0
14702,5.21,47354.0,78.0
14703,6.45,47355.0,78.0
14704,3.92,47358.0,79.0
14705,5.36,47356.0,79.0
14706,3.92,47357.0,79.0
14707,2.49,47359.0,80.0
14708,1.42,47360.0,81.0
14709,0.52,47362.0,81.0
14710,1.42,47361.0,81.0
14711,0.21,47363.0,81.0
14712,1.18,47365.0,81.0
14713,0.47,47364.0,81.0
14714,3.1,47366.0,81.0
14715,4.07,47367.0,81.0
14716,4.07,47368.0,81.0
14717,4.82,47369.0,80.0
14718,6.83,47371.0,80.0
14719,6.83,47370.0,80.0
14720,5.26,47372.0,79.0
14721,5.26,47373.0,79.0
14722,3.18,47375.0,78.0
14723,3.64,47376.0,78.0
14724,2.3,47377.0,78.0
14725,0.83,47378.0,79.0
14726,0.83,47379.0,79.0
14727,1.3,47381.0,79.0
14728,0.83,47380.0,79.0
14729,1.77,47382.0,80.0
14730,2.48,47383.0,80.0
14731,4.01,47384.0,81.0
14732,5.48,47386.0,81.0
14733,5.48,47385.0,81.0
14734,5.4,47387.0,81.0
14735,5.4,47388.0,81.0
14736,4.33,47390.0,81.0
14737,4.33,47389.0,81.0
14738,4.02,47392.0,80.0
14739,4.02,47391.0,80.0
14740,-0.24,47393.0,80.0
14741,-0.24,47394.0,80.0
14742,-2.31,47395.0,80.0
14743,-3.31,47396.0,80.0
14744,-4.95,47398.0,80.0
14745,-4.42,47399.0,80.0
14746,-4.52,47400.0,79.0
14747,-2.7,47401.0,79.0
14748,0.11,47402.0,79.0
14749,2.15,47403.0,79.0
14750,3.41,47404.0,79.0
14751,3.41,47405.0,79.0
14752,3.83,47406.0,80.0
14753,4.54,47407.0,80.0
14754,1.99,47408.0,81.0
14755,0.43,47410.0,81.0
14756,1.99,47409.0,81.0
